file_id,orig_filename,new_filename,orig_path,new_path,size_bytes,status
19350,"004.JPG","004_11-58-51.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/004.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-08/004_11-58-51.JPG",1825571,"copied"
19351,"005.JPG","005_11-59-01.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/005.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-08/005_11-59-01.JPG",1870660,"copied"
19352,"006.JPG","006_13-41-15.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/006.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-08/006_13-41-15.JPG",1497367,"copied"
19353,"007.JPG","007_13-41-31.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/007.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-08/007_13-41-31.JPG",1565524,"copied"
19354,"008.JPG","008_13-42-16.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/008.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-08/008_13-42-16.JPG",1628439,"copied"
19355,"009.JPG","009_09-09-49.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/009.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-11/009_09-09-49.JPG",1019216,"copied"
19356,"010.JPG","010_10-56-59.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/010.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-12/010_10-56-59.JPG",977273,"copied"
19357,"012.JPG","012_08-32-30.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/012.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/012_08-32-30.JPG",295698,"copied"
19358,"013.JPG","013_23-19-25.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/013.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-21/013_23-19-25.JPG",1082130,"copied"
19359,"014.JPG","014_23-19-48.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/014.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-21/014_23-19-48.JPG",1223688,"copied"
19360,"016.JPG","016_09-56-27.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/016.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-29/016_09-56-27.JPG",1115685,"copied"
19361,"018.JPG","018_11-19-43.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/018.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-29/018_11-19-43.JPG",1210057,"copied"
19362,"019.JPG","019_11-20-13.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/019.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-29/019_11-20-13.JPG",1261437,"copied"
19363,"022.JPG","022_08-30-57.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/022.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/022_08-30-57.JPG",245367,"copied"
19364,"023.JPG","023_08-31-05.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/023.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/023_08-31-05.JPG",255853,"copied"
19365,"024.JPG","024_08-31-13.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/024.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/024_08-31-13.JPG",286261,"copied"
19366,"025.JPG","025_08-32-30.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/025.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/025_08-32-30.JPG",295698,"copied"
19367,"026.JPG","026_08-32-39.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/026.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-04-14/08:30:57/026_08-32-39.JPG",298844,"copied"
19368,"003.JPG","003_12-43-26-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/003.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-02-20/003_12-43-26-1.JPG",1334837,"copied"
19369,"004.JPG","004_12-43-43-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/004.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-02-20/004_12-43-43-1.JPG",1224737,"copied"
19370,"005.JPG","005_12-43-55-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/005.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-02-20/005_12-43-55-1.JPG",1174405,"copied"
19371,"008.JPG","008_14-46-42-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/008.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-14/008_14-46-42-1.JPG",327156,"copied"
19372,"010.JPG","010_14-48-26-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/010.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-14/010_14-48-26-1.JPG",337641,"copied"
19373,"011.JPG","011_14-48-29-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/011.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-14/011_14-48-29-1.JPG",337641,"copied"
19374,"012.JPG","012_14-49-36-1.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/012.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-14/012_14-49-36-1.JPG",325059,"copied"
19375,"013.PNG","013-1.PNG","/run/media/carl/A1-2026-05/orig/2012/2012-05-03/2012-02-23/013.PNG","/run/media/carl/A1-2026-05/new/photos/2012/2012-02-23/013-1.PNG",1214251,"copied"
19376,"001.JPG","001_11-42-41.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/001.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-19/001_11-42-41.JPG",1177551,"copied"
19377,"002.JPG","002_10-52-17.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/002.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-23/10:31:33/002_10-52-17.JPG",1174405,"copied"
19378,"003.JPG","003_15-58-46.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/003.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-24/003_15-58-46.JPG",1107296,"copied"
19379,"004.JPG","004_15-58-54.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/004.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-24/004_15-58-54.JPG",1292894,"copied"
19380,"005.JPG","005_15-13-33.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/005.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/005_15-13-33.JPG",1276117,"copied"
19381,"006.JPG","006_15-52-36.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/006.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/006_15-52-36.JPG",1190134,"copied"
19382,"007.JPG","007_15-53-48.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/007.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/007_15-53-48.JPG",1164968,"copied"
19383,"008.JPG","008_16-02-00.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/008.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/008_16-02-00.JPG",1120928,"copied"
19384,"009.JPG","009_16-04-30.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/009.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/009_16-04-30.JPG",1154482,"copied"
19385,"010.JPG","010_16-08-31.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/010.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/010_16-08-31.JPG",1286603,"copied"
19386,"011.JPG","011_16-10-56.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/011.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/011_16-10-56.JPG",1092616,"copied"
19387,"012.JPG","012_16-15-19.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/012.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/012_16-15-19.JPG",1152385,"copied"
19388,"013.JPG","013_16-16-27.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/013.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/013_16-16-27.JPG",1339032,"copied"
19389,"014.JPG","014_16-17-52.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/014.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/014_16-17-52.JPG",1262486,"copied"
19390,"015.JPG","015_16-18-17.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/015.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/015_16-18-17.JPG",1198522,"copied"
19391,"016.JPG","016_16-42-48.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/016.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/016_16-42-48.JPG",1388315,"copied"
19392,"017.MOV","017.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/017.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-06-05/017.MOV",628097,"copied"
19393,"018.JPG","018_16-45-51.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/018.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/018_16-45-51.JPG",1401946,"copied"
19394,"019.JPG","019_16-49-00.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/019.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/019_16-49-00.JPG",1369440,"copied"
19395,"020.JPG","020_16-52-47.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/020.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/020_16-52-47.JPG",1068499,"copied"
19396,"021.JPG","021_16-57-21.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/021.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/021_16-57-21.JPG",1368392,"copied"
19397,"022.JPG","022_17-13-01.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/022.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/022_17-13-01.JPG",1166017,"copied"
19398,"023.JPG","023_17-15-35.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/023.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/023_17-15-35.JPG",1369440,"copied"
19399,"024.JPG","024_17-23-00.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/024.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/024_17-23-00.JPG",1125122,"copied"
19400,"025.JPG","025_17-48-16.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/025.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-05-25/025_17-48-16.JPG",1328546,"copied"
19401,"029.JPG","029_20-14-27.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/029.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-02/029_20-14-27.JPG",1166017,"copied"
19402,"030.JPG","030_11-39-36.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/030.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/030_11-39-36.JPG",1508901,"copied"
19403,"031.JPG","031_11-39-58.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/031.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/031_11-39-58.JPG",1199571,"copied"
19404,"032.JPG","032_11-41-29.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/032.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/032_11-41-29.JPG",1303380,"copied"
19405,"033.JPG","033_15-33-59.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/033.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/033_15-33-59.JPG",1304429,"copied"
19406,"034.JPG","034_15-34-09.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/034.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/034_15-34-09.JPG",1347420,"copied"
19407,"035.JPG","035_15-38-28.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/035.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/035_15-38-28.JPG",1174405,"copied"
19408,"036.JPG","036_15-38-36.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/036.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/036_15-38-36.JPG",1170211,"copied"
19409,"037.JPG","037_15-39-07.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/037.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/037_15-39-07.JPG",1151336,"copied"
19410,"038.JPG","038_15-41-01.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/038.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/038_15-41-01.JPG",1085276,"copied"
19411,"039.JPG","039_15-41-12.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-06-05/039.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-04/039_15-41-12.JPG",1173357,"copied"
19412,"IMG_0435.JPG","IMG_0435_10-45-59.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0435.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-07/IMG_0435_10-45-59.JPG",1125122,"copied"
19413,"IMG_0445.JPG","IMG_0445_13-00-20.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0445.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-13/IMG_0445_13-00-20.JPG",1202717,"copied"
19414,"IMG_0454.JPG","IMG_0454_17-00-54.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0454.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-27/IMG_0454_17-00-54.JPG",1129316,"copied"
19415,"IMG_0463.MOV","IMG_0463.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0463.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-07-04/IMG_0463.MOV",98317631,"copied"
19416,"IMG_0464.JPG","IMG_0464_16-53-57.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0464.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-02/IMG_0464_16-53-57.JPG",958398,"copied"
19417,"IMG_0466.JPG","IMG_0466_16-54-11.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0466.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-02/IMG_0466_16-54-11.JPG",811598,"copied"
19418,"IMG_0468.JPG","IMG_0468_16-54-31.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0468.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-02/IMG_0468_16-54-31.JPG",1368392,"copied"
19419,"IMG_0469.MOV","IMG_0469.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0469.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-07-04/IMG_0469.MOV",61327016,"copied"
19420,"IMG_0473.MOV","IMG_0473.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0473.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-07-04/IMG_0473.MOV",4811915,"copied"
19421,"IMG_0474.JPG","IMG_0474_11-05-04.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-04/IMG_0474.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-04/IMG_0474_11-05-04.JPG",1192231,"copied"
19422,"IMG_0480.JPG","IMG_0480_18-17-05.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0480.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-06/IMG_0480_18-17-05.JPG",1059062,"copied"
19423,"IMG_0481.MOV","IMG_0481.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0481.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-07-22/IMG_0481.MOV",39449526,"copied"
19424,"IMG_0485.JPG","IMG_0485_14-40-15.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0485.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-14/IMG_0485_14-40-15.JPG",1269826,"copied"
19425,"IMG_0487.JPG","IMG_0487_15-11-09.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0487.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-14/IMG_0487_15-11-09.JPG",1254097,"copied"
19426,"IMG_0492.JPG","IMG_0492_13-03-58.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0492.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-19/IMG_0492_13-03-58.JPG",1388315,"copied"
19427,"IMG_0493.JPG","IMG_0493_13-04-00.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0493.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-19/IMG_0493_13-04-00.JPG",1380975,"copied"
19428,"IMG_0494.JPG","IMG_0494_15-39-11.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-07-22/IMG_0494.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-07-20/IMG_0494_15-39-11.JPG",1025507,"copied"
19429,"IMG_0111.MOV","IMG_0111.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0111.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0111.MOV",119068951,"copied"
19430,"IMG_0114.MOV","IMG_0114.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0114.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0114.MOV",43036705,"copied"
19431,"IMG_0128.MOV","IMG_0128.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0128.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0128.MOV",116131889,"copied"
19432,"IMG_0129.MOV","IMG_0129.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0129.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0129.MOV",85917172,"copied"
19433,"IMG_0131.JPG","IMG_0131_08-40-55.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0131.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-15/IMG_0131_08-40-55.JPG",184549,"copied"
19434,"IMG_0132.JPG","IMG_0132_08-40-57.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0132.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-15/IMG_0132_08-40-57.JPG",187695,"copied"
19435,"IMG_0133.JPG","IMG_0133_10-39-30.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0133.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-16/IMG_0133_10-39-30.JPG",303038,"copied"
19436,"IMG_0136.MOV","IMG_0136.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0136.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0136.MOV",65532854,"copied"
19437,"IMG_0141.JPG","IMG_0141_10-10-19.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0141.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-06-23/IMG_0141_10-10-19.JPG",299893,"copied"
19438,"IMG_0160.JPG","IMG_0160_12-04-39.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0160.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0160_12-04-39.JPG",218104,"copied"
19439,"IMG_0162.MOV","IMG_0162.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0162.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0162.MOV",38031852,"copied"
19440,"IMG_0164.MOV","IMG_0164.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0164.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0164.MOV",79013347,"copied"
19441,"IMG_0165.JPG","IMG_0165_12-11-08.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0165.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0165_12-11-08.JPG",226492,"copied"
19442,"IMG_0166.JPG","IMG_0166_12-13-59.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0166.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0166_12-13-59.JPG",226492,"copied"
19443,"IMG_0169.MOV","IMG_0169.MOV","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0169.MOV","/run/media/carl/A1-2026-05/new/videos/2012/2012-08-04/00:00:00/IMG_0169.MOV",87469064,"copied"
19444,"IMG_0170.JPG","IMG_0170_12-29-56.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0170.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0170_12-29-56.JPG",295698,"copied"
19445,"IMG_0171.JPG","IMG_0171_12-29-59.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0171.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0171_12-29-59.JPG",279970,"copied"
19446,"IMG_0172.JPG","IMG_0172_12-30-28.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0172.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0172_12-30-28.JPG",286261,"copied"
19447,"IMG_0177.JPG","IMG_0177_12-31-16.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0177.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0177_12-31-16.JPG",288358,"copied"
19448,"IMG_0178.JPG","IMG_0178_12-32-00.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0178.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0178_12-32-00.JPG",286261,"copied"
19449,"IMG_0179.JPG","IMG_0179_12-34-07.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0179.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0179_12-34-07.JPG",199229,"copied"
19450,"IMG_0180.JPG","IMG_0180_12-34-08.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0180.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0180_12-34-08.JPG",213910,"copied"
19451,"IMG_0181.JPG","IMG_0181_12-34-12.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0181.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0181_12-34-12.JPG",210764,"copied"
19452,"IMG_0182.JPG","IMG_0182_12-35-08.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0182.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0182_12-35-08.JPG",252707,"copied"
19453,"IMG_0183.JPG","IMG_0183_12-35-15.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0183.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0183_12-35-15.JPG",255853,"copied"
19454,"IMG_0184.JPG","IMG_0184_12-37-55.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0184.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0184_12-37-55.JPG",207618,"copied"
19455,"IMG_0185.JPG","IMG_0185_12-37-56.JPG","/run/media/carl/A1-2026-05/orig/2012/2012-08-04/IMG_0185.JPG","/run/media/carl/A1-2026-05/new/photos/2012/2012-08-04/IMG_0185_12-37-56.JPG",209715,"copied"
19456,"20111225125418_DSC9897.NEF","20111225125418_DSC9897_12-54-18.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225125418_DSC9897.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225125418_DSC9897_12-54-18.NEF",13393461,"copied"
19457,"20111225125918_DSC9898.NEF","20111225125918_DSC9898_12-59-18.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225125918_DSC9898.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225125918_DSC9898_12-59-18.NEF",13364101,"copied"
19458,"20111225130056_DSC9899.NEF","20111225130056_DSC9899_13-00-56.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130056_DSC9899.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130056_DSC9899_13-00-56.NEF",13755220,"copied"
19459,"20111225130328_DSC9900.NEF","20111225130328_DSC9900_13-03-28.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130328_DSC9900.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130328_DSC9900_13-03-28.NEF",13527679,"copied"
19460,"20111225130400_DSC9901.NEF","20111225130400_DSC9901_13-04-00.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130400_DSC9901.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130400_DSC9901_13-04-00.NEF",16076767,"copied"
19461,"20111225130414_DSC9902.NEF","20111225130414_DSC9902_13-04-14.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130414_DSC9902.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130414_DSC9902_13-04-14.NEF",15159263,"copied"
19462,"20111225130542_DSC9903.NEF","20111225130542_DSC9903_13-05-42.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130542_DSC9903.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130542_DSC9903_13-05-42.NEF",15635317,"copied"
19463,"20111225130814_DSC9904.NEF","20111225130814_DSC9904_13-08-14.NEF","/run/media/carl/A1-2026-05/orig/2012/20120105_0845.Christmas Day/20111225130814_DSC9904.NEF","/run/media/carl/A1-2026-05/new/photos/2011/2011-12-25/20111225130814_DSC9904_13-08-14.NEF",15382610,"copied"
19464,"20120107104141_DSC9906.NEF","20120107104141_DSC9906_10-41-41.NEF","/run/media/carl/A1-2026-05/orig/2012/20120108_1352/20120107104141_DSC9906.NEF","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-07/20120107104141_DSC9906_10-41-41.NEF",14513340,"copied"
19465,"20120108134732_DSC9909.NEF","20120108134732_DSC9909_13-47-32.NEF","/run/media/carl/A1-2026-05/orig/2012/20120108_1352/20120108134732_DSC9909.NEF","/run/media/carl/A1-2026-05/new/photos/2012/2012-01-08/20120108134732_DSC9909_13-47-32.NEF",13981712,"copied"
